Title,Authors,Corporate_Authors,Editors,Book_Editors,Source_Title,Publication_Date,Publication_Year,Volume,Issue,Part_Number,Supplement,Special_Issue,Beginning_Page,Ending_Page,Article_Number,DOI,Conference_Title,Conference_Date,Total_Citations,Average_per_Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Effect of Early Adult Patterns of Physical Activity and Television Viewing on Midlife Cognitive Function,"Hoang, Tina D.; Reis, Jared; Zhu, Na; Jacobs, David R., Jr.; Launer, Lenore J.; Whitmer, Rachel A.; Sidney, Stephen; Yaffe, Kristine",,,,JAMA PSYCHIATRY,JAN 2016,2016,73,1,,,,73,79,,10.1001/jamapsychiatry.2015.2468,,,23,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,4,0
Association of Fruit and Vegetable Consumption During Early Adulthood With the Prevalence of Coronary Artery Calcium After 20 Years of Follow-Up The Coronary Artery Risk Development in Young Adults (CARDIA) Study,"Miedema, Michael D.; Petrone, Andrew; Shikany, James M.; Greenland, Philip; Lewis, Cora E.; Pletcher, Mark J.; Gaziano, J. Michael; Djousse, Luc",,,,CIRCULATION,NOV 24 2015,2015,132,21,,,,1990,1998,,10.1161/CIRCULATIONAHA.114.012562,,,23,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,6,4,1,0
"Low Cardiovascular Risk Is Associated with Favorable Left Ventricular Mass, Left Ventricular Relative Wall Thickness, and Left Atrial Size: The CARDIA Study","Gidding, Samuel S.; Carnethon, Mercedes R.; Daniels, Stephen; Liu, Kiang; Jacobs, David R., Jr.; Sidney, Steve; Gardin, Julius",,,,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,AUG 2010,2010,23,8,,,,816,822,,10.1016/j.echo.2010.05.023,,,23,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,1,1,3,1,4,1,0
"Socioeconomic Status, Antioxidant Micronutrients, and Correlates of Oxidative Damage: The Coronary Artery Risk Development in Young Adults (CARDIA) Study","Janicki-Deverts, Denise; Cohen, Sheldon; Matthews, Karen A.; Gross, Myron D.; Jacobs, David R., Jr.",,,,PSYCHOSOMATIC MEDICINE,JUN 2009,2009,71,5,,,,541,548,,10.1097/PSY.0b013e31819e7526,,,23,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,2,3,4,1,2,1,0
"Total testosterone, androgen receptor polymorphism, and depressive symptoms in young black and white men: The CARDIA Male Hormone Study","Colangelo, Laura A.; Sharp, Lisa; Kopp, Peter; Scholtens, Denise; Chju, Brian C. -H.; Liu, Kiang; Gapstur, Susan M.",,,,PSYCHONEUROENDOCRINOLOGY,SEP-NOV 2007,2007,32,8-10,,,,951,958,,10.1016/j.psyneuen.2007.06.014,,,23,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,3,2,3,1,1,2,0,1,0,0
Inverse effects of the PPAR gamma 2 Pro12Ala polymorphism on measures of adiposity over 15 years in African Americans and whites - The CARDIA study,"Fornage, M; Jacobs, DR; Steffes, MW; Gross, MD; Bray, MS; Schreiner, PJ",,,,METABOLISM-CLINICAL AND EXPERIMENTAL,JUL 2005,2005,54,7,,,,910,917,,10.1016/j.metabol.2005.02.005,,,23,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,4,1,2,1,1,3,1,0,0,0,0
Racial differences in early-onset renal disease among young adults: The Coronary Artery Risk Development in Young Adults (CARDIA) Study,"Stehman-Breen, CO; Gillen, D; Steffes, M; Jacobs, DR; Lewis, CE; Kiefe, CI; Siscovick, D",,,,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,SEP 2003,2003,14,9,,,,2352,2357,,10.1097/01.ASN.0000083392.11042.14,,,23,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,4,3,2,2,1,2,1,1,0,0,0,1,0,0
Oral contraceptives and bone mineral density in white and black women in CARDIA,"Cobb, KL; Kelsey, JL; Sidney, S; Ettinger, B; Lewis, CE",,,,OSTEOPOROSIS INTERNATIONAL,2002,2002,13,11,,,,893,900,,10.1007/s001980200123,,,23,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,4,0,0,4,1,0,0,0,2,1,1,0,0,0
RANDOM DIGIT DIALING IN CHICAGO CARDIA - COMPARISON OF INDIVIDUALS WITH UNLISTED AND LISTED TELEPHONE NUMBERS,"ORDEN, SR; DYER, AR; LIU, K; PERKINS, L; RUTH, KJ; BURKE, G; MANOLIO, TA",,,,AMERICAN JOURNAL OF EPIDEMIOLOGY,MAR 15 1992,1992,135,6,,,,697,709,,10.1093/oxfordjournals.aje.a116349,,,23,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,2,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Apolipoprotein L1 and Chronic Kidney Disease Risk in Young Potential Living Kidney Donors,"Locke, Jayme E.; Sawinski, Deirdre; Reed, Rhiannon D.; Shelton, Brittany; MacLennan, Paul A.; Kumar, Vineeta; Mehta, Shikha; Mannon, Roslyn B.; Gaston, Robert; Julian, Bruce A.; Carr, John J.; Terry, James G.; Kilgore, Meredith; Massie, Allan B.; Segev, Dorry L.; Lewis, Cora E.",,,,ANNALS OF SURGERY,JUN 2018,2018,267,6,,,,1161,1168,,10.1097/SLA.0000000000002174,,,22,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,3,0
"Vascular risk factors, cerebrovascular reactivity, and the default-mode brain network","Haight, Thaddeus J.; Bryan, R. Nick; Erus, Guray; Davatzikos, Christos; Jacobs, David R.; D'Esposito, Mark; Lewis, Cora E.; Launer, Lenore J.",,,,NEUROIMAGE,JUL 15 2015,2015,115,,,,,7,16,,10.1016/j.neuroimage.2015.04.039,,,22,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,5,4,0
Combined measure of neighborhood food and physical activity environments and weight-related outcomes: The CARDIA study,"Meyer, Katie A.; Boone-Heinonen, Janne; Duffey, Kiyah J.; Rodriguez, Daniel A.; Kiefe, Catarina I.; Lewis, Cora E.; Gordon-Larsen, Penny",,,,HEALTH & PLACE,MAY 2015,2015,33,,,,,9,18,,10.1016/j.healthplace.2015.01.004,,,22,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,4,0
Persistent organic pollutants in young adults and changes in glucose related metabolism over a 23-year follow-up,"Suarez-Lopez, Jose R.; Lee, Duk-Hee; Porta, Miguel; Steffes, Michael W.; Jacobs, David R., Jr.",,,,ENVIRONMENTAL RESEARCH,FEB 2015,2015,137,,,,,485,494,,10.1016/j.envres.2014.11.001,,,22,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,4,1,0
Longitudinal association between serum urate and subclinical atherosclerosis: the Coronary Artery Risk Development in Young Adults (CARDIA) study,"Wang, H.; Jacobs, D. R., Jr.; Gaffo, A. L.; Gross, M. D.; Goff, D. C., Jr.; Carr, J. J.",,,,JOURNAL OF INTERNAL MEDICINE,DEC 2013,2013,274,6,,,,594,609,,10.1111/joim.12120,,,22,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,5,2,3,0
Polycystic Ovary Syndrome Is Associated with Higher Left Ventricular Mass Index: The CARDIA Women's Study,"Wang, Erica T.; Ku, Ivy A.; Shah, Sanjiv J.; Daviglus, Martha L.; Schreiner, Pamela J.; Konety, Suma H.; Williams, O. Dale; Siscovick, David; Bibbins-Domingo, Kirsten",,,,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,DEC 2012,2012,97,12,,,,4656,4662,,10.1210/jc.2012-1597,,,22,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,4,4,3,0
Trajectories of Drug Use and Mortality Outcomes Among Adults Followed Over 18 Years,"Kertesz, Stefan G.; Khodneva, Yulia; Richman, Joshua; Tucker, Jalie A.; Safford, Monika M.; Jones, Bobby; Schumacher, Joseph; Pletcher, Mark J.",,,,JOURNAL OF GENERAL INTERNAL MEDICINE,JUL 2012,2012,27,7,,,,808,816,,10.1007/s11606-011-1975-3,,,22,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,6,1,1,1,0
Correlates of Heart Rate Recovery over 20 Years in a Healthy Population Sample,"Carnethon, Mercedes R.; Sternfeld, Barbara; Liu, Kiang; Jacobs, David R., Jr.; Schreiner, Pamela J.; Williams, O. Dale; Lewis, Cora E.; Sidney, Stephen",,,,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE,FEB 2012,2012,44,2,,,,273,279,,10.1249/MSS.0b013e31822cb190,,,22,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2,3,4,3,0,0
Polymorphisms in the ICAM1 gene predict circulating soluble intercellular adhesion molecule-1(sICAM-1),"Bielinski, Suzette J.; Reiner, Alex P.; Nickerson, Deborah; Carlson, Chris; Bailey, Kent R.; Thyagarajan, Bharat; Lange, Leslie A.; Boerwinkle, Eric A.; Jacobs, David R., Jr.; Gross, Myron D.",,,,ATHEROSCLEROSIS,JUN 2011,2011,216,2,,,,390,394,,10.1016/j.atherosclerosis.2011.02.018,,,22,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,7,2,1,2,0,0,0
"Prevalence and clinical correlates of isolated mitral, isolated aortic regurgitation, and both in adults aged 21 to 35 years (from the CARDIA study)","Reid, Cheryl L.; Anton-Culver, Hoda; Yunis, Carla; Gardin, Julius M.",,,,AMERICAN JOURNAL OF CARDIOLOGY,MAR 15 2007,2007,99,6,,,,830,834,,10.1016/j.amjcard.2006.10.048,,,22,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1,1,3,3,1,0,4,0,0
"Factor VII, cholesterol, and triglycerides - The CARDIA study","Green, D; Chamberlain, MA; Ruth, KJ; Folsom, AR; Liu, K",,,,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,JAN 1997,1997,17,1,,,,51,55,,10.1161/01.ATV.17.1.51,,,22,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,0,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
LACK OF ASSOCIATION OF RECREATIONAL COCAINE AND ALCOHOL-USE WITH LEFT-VENTRICULAR MASS IN YOUNG-ADULTS - THE CORONARY-ARTERY RISK DEVELOPMENT IN YOUNG-ADULTS (CARDIA) STUDY,"HOEGERMAN, GS; LEWIS, CE; FLACK, J; RACZYNSKI, JM; CAVENY, J; GARDIN, JM",,,,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,MAR 15 1995,1995,25,4,,,,895,900,,10.1016/0735-1097(94)00469-7,,,22,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,2,4,4,1,2,1,0,1,0,0,0,1,0,0,0,0
"Depression, telomeres and mitochondrial DNA: between- and within-person associations from a 10-year longitudinal study","Verhoeven, J. E.; Revesz, D.; Picard, M.; Epel, E. E.; Wolkowitz, O. M.; Matthews, K. A.; Penninx, B. W. J. H.; Puterman, E.",,,,MOLECULAR PSYCHIATRY,APR 2018,2018,23,4,,,,850,857,,10.1038/mp.2017.48,,,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0
Gestational Diabetes Mellitus Is Strongly Associated With Non-Alcoholic Fatty Liver Disease,"Ajmera, Veeral H.; Gunderson, Erica P.; VanWagner, Lisa B.; Lewis, Cora E.; Carr, John J.; Terrault, Norah A.",,,,AMERICAN JOURNAL OF GASTROENTEROLOGY,MAY 2016,2016,111,5,,,,658,664,,10.1038/ajg.2016.57,,,21,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,0
Multiple pathways from the neighborhood food environment to increased body mass index through dietary behaviors: A structural equation-based analysis in the CARDIA study,"Richardson, Andrea S.; Meyer, Katie A.; Howard, Annie Green; Boone-Heinonen, Janne; Popkin, Barry M.; Evenson, Kelly R.; Shikany, James M.; Lewis, Cora E.; Gordon-Larsen, Penny",,,,HEALTH & PLACE,NOV 2015,2015,36,,,,,74,87,,10.1016/j.healthplace.2015.09.003,,,21,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,6,0
Cardiorespiratory fitness and brain volume and white matter integrity The CARDIA Study,"Zhu, Na; Jacobs, David R., Jr.; Schreiner, Pamela J.; Launer, Lenore J.; Whitmer, Rachel A.; Sidney, Stephen; Demerath, Ellen; Thomas, William; Bouchard, Claude; He, Ka; Erus, Guray; Battapady, Harsha; Bryan, R. Nick",,,,NEUROLOGY,JUN 9 2015,2015,84,23,,,,2347,2353,,10.1212/WNL.0000000000001658,,,21,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,3,3,1,0
COGNITIVE FUNCTION IN A MIDDLE AGED COHORT IS RELATED TO HIGHER QUALITY DIETARY PATTERN 5 AND 25 YEARS EARLIER: THE CARDIA STUDY,"Zhu, N.; Jacobs, D. R.; Meyer, K. A.; He, K.; Launer, L.; Reis, J. P.; Yaffe, K.; Sidney, S.; Whitmer, R. A.; Steffen, L. M.",,,,JOURNAL OF NUTRITION HEALTH & AGING,JAN 2015,2015,19,1,,,,33,38,,10.1007/s12603-014-0491-7,,,21,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,5,1,0
Convergent Validity of a Brief Self-reported Physical Activity Questionnaire,"Gabriel, Kelley Pettee; Sidney, Stephen; Jacobs, David R., Jr.; Quesenberry, Charles P., Jr.; Reis, Jared P.; Jiang, Sheng-Fang; Sternfeld, Barbara",,,,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE,AUG 2014,2014,46,8,,,,1570,1577,,10.1249/MSS.0000000000000278,,,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,4,3,0
Social relationships and their biological correlates: Coronary Artery Risk Development in Young Adults (CARDIA) study,"Seeman, Teresa E.; Gruenewald, Tara L.; Cohen, Sheldon; Williams, David R.; Matthews, Karen A.",,,,PSYCHONEUROENDOCRINOLOGY,MAY 2014,2014,43,,,,,126,138,,10.1016/j.psyneuen.2014.02.008,,,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,4,5,0
Folate intake and incidence of hypertension among American young adults: a 20-y follow-up study,"Xun, Pengcheng; Liu, Kiang; Loria, Catherine M.; Bujnowski, Deborah; Shikany, James M.; Schreiner, Pamela J.; Sidney, Stephen; He, Ka",,,,AMERICAN JOURNAL OF CLINICAL NUTRITION,MAY 2012,2012,95,5,,,,1023,1030,,10.3945/ajcn.111.027250,,,21,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,2,1,2,0
Lean mass predicts asthma better than fat mass among females,"Sood, A.; Qualls, C.; Li, R.; Schuyler, M.; Beckett, W. S.; Smith, L. J.; Thyagarajan, B.; Lewis, C. E.; Jacobs, D. R., Jr.",CARDIA Investigators,,,EUROPEAN RESPIRATORY JOURNAL,JAN 2011,2011,37,1,,,,65,71,,10.1183/09031936.00193709,,,21,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,1,2,3,0,1,0
